hashtag,username,timestamp,content,likes,retweets,mentions,hashtags
#nifty50,Rajesh Iyer,2025-08-03T17:55:37.000Z,"Rajesh Iyer @thatswhyraj · 9h My first video for view on nifty in August series and my options strategy   Link here -    https://youtu.be/EpDHfdv4A8Y  Please like, share & subscribe to the video   #Nifty50 #Sensex #stockmarketcrash youtube.com Options Strategy discussed for August 2025 Join this channel to get access to perks:https://www.youtube.com/@UC-m9AGUWCfOqSpErLQoLEyA ..................................................................... 2 2 4 617",0,0,"@thatswhyraj, @UC","#Nifty50, #Sensex, #stockmarketcrash"
#nifty50,Range Ripper,2025-08-03T17:50:08.000Z,Range Ripper @RangeRipper · 9h Replying to  @RangeRipper  XDX Nifty Strategy & Chart  Closed +105 pts → minor bounce  EMA crossover = weak reversal  Watch NASDAQ/Dow futures #TechnicalAnalysis #Nifty50 1 318,0,0,"@RangeRipper, @RangeRipper","#TechnicalAnalysis, #Nifty50"
#nifty50,Trading Zone,2025-08-03T17:45:54.000Z,Trading Zone @prsablue · 10h #NETWEB  WHAT SHOULD BE YOUR STRATEGY IN #NETWEB DURING THIS PULLBACK??  #nifty #nifty50 #sensex #stockmarket #banknifty #StocksToWatch #giftnifty #StocksInFocus #stocks Quote Trading Zone @prsablue · Aug 2 #NETWEB  Do you think its a perfect bottom catch  2135 now  #nifty #nifty50 #sensex #stockmarket #banknifty #StocksToWatch #giftnifty #StocksInFocus #stocks  x.com/prsablue/statu… 1 825,0,0,"@prsablue, @prsablue","#NETWEB, #NETWEB, #nifty, #nifty50, #sensex, #stockmarket, #banknifty, #StocksToWatch, #giftnifty, #StocksInFocus, #stocks, #NETWEB, #nifty, #nifty50, #sensex, #stockmarket, #banknifty, #StocksToWatch, #giftnifty, #StocksInFocus, #stocks"
#nifty50,Range Ripper,2025-08-03T17:44:32.000Z,"Range Ripper @RangeRipper · 10h  Stock Market Outlook | August 4, 2025 Big moves, smart insights & data-backed strategy for the week ahead  #Nifty50 #BankNifty #StockMarketIndia #Investing #Trading 1 208",0,0,@RangeRipper,"#Nifty50, #BankNifty, #StockMarketIndia, #Investing, #Trading"
#nifty50,Security Analysis,2025-08-03T17:43:46.000Z,"Security Analysis @Nikhat_995 · 10h . ""After completing Wave 4 around the ₹4,200 demand zone, Hindustan Aeronautics looks technically poised to initiate Wave 5 to the upside."" #Nifty50  #HAL #StockMarket 168",0,0,@Nikhat_995,"#Nifty50, #HAL, #StockMarket"
#nifty50,Yusuf hallari,2025-08-03T17:39:24.000Z,"Yusuf hallari @annurhallari · 10h https://youtu.be/tZdtG1SMIcA  #Nifty50 #nifty youtube.com 04-08/8/25 Nifty- Banknifty Value Trading Levels Welcome to my channel!!Goldmine Nifty By ANNURThis channel is all about sharing information, creating awareness, and imparting knowledge for creating prosper... 410",0,0,@annurhallari,"#Nifty50, #nifty"
#nifty50,Chart Magic,2025-08-03T17:39:04.000Z,Chart Magic @chart_magic · 10h INDEX   #Nifty50  #StockMarket  #stocktobuy 158,0,0,@chart_magic,"#Nifty50, #StockMarket, #stocktobuy"
#nifty50,Neha Kulkarni,2025-08-03T17:38:45.000Z,Neha Kulkarni @NehaKul58624833 · 10h Nifty and Bank Nifty Options High accuracy Join my Telegram channel free tips and tricks  http://t.me/OptionTradingAngel…   #Nifty #ShareMarket #BankNifty #StockMarketIndia #OptionsTrading  #StockMarket #Nifty50  #TradingTips #BankNiftyOptions #IntradayTrading #OptionBuying 289,0,0,@NehaKul58624833,"#Nifty, #ShareMarket, #BankNifty, #StockMarketIndia, #OptionsTrading, #StockMarket, #Nifty50, #TradingTips, #BankNiftyOptions, #IntradayTrading, #OptionBuying"
#nifty50,Trading Zone,2025-08-03T17:32:48.000Z,Trading Zone @prsablue · 10h My message to my community members   #nifty #nifty50 #sensex #stockmarket #banknifty #StocksToWatch #giftnifty #StocksInFocus #stocks 1 2 611,0,0,@prsablue,"#nifty, #nifty50, #sensex, #stockmarket, #banknifty, #StocksToWatch, #giftnifty, #StocksInFocus, #stocks"
#nifty50,BMSMONEY,2025-08-03T17:30:00.000Z,"BMSMONEY @BMS_MONEY · 10h Large   & Mid Cap Mutual Funds 1Y, 3Y, 5Y, 7Y, 10Y Return As of 1-Aug-2025       https://bmsmoney.com/eng/mutual-fund/top-performing-large-and-mid-cap-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank #niftyOptions #sensex #India #FIIs #DIIs 180",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank, #niftyOptions, #sensex, #India, #FIIs, #DIIs"
#nifty50,Agla Share Investment,2025-08-03T17:23:45.000Z,Agla Share Investment @AglaShareInvest · 10h  Market Alert: ₹1.35 Lakh Crore Gone in a Week! Seven of India’s top‑10 most valued firms lost a total of ₹1.35 lakh crore last week as BSE slid ~863 points (−1.05%)  #StockMarket #Nifty50 #stockmarketcrash 1 163,0,0,@AglaShareInvest,"#StockMarket, #Nifty50, #stockmarketcrash"
#nifty50,Ajit Karekar,2025-08-03T17:20:36.000Z,Ajit Karekar @AjitKAREKAR · 10h #Nifty50 #StockMarket #banknifty 155,0,0,@AjitKAREKAR,"#Nifty50, #StockMarket, #banknifty"
#nifty50,Vikas Chaturvedi,2025-08-03T17:16:34.000Z,Vikas Chaturvedi @iamvikas_7 · 10h #PIDILITE  Hourly structure looking weak. 2862 might act as #resistance  followed by 2890 next zone. Positive view negated for the #4august #Nifty50 #NiftyBank #niftycrash #intraday #StockMarket 169,0,0,@iamvikas_7,"#PIDILITE, #resistance, #4august, #Nifty50, #NiftyBank, #niftycrash, #intraday, #StockMarket"
#nifty50,Anuj Prajapati,2025-08-03T17:13:13.000Z,Anuj Prajapati @anujprajapati11 · 10h HDFC Bank Vs ICICI Bank   Which one you choose   #HDFCBank #ICICIBank #stockmarketcrash #StockMarket #stockmarketsindia #stockmarketnews #StockMarketTips #banknifty #Nifty50 #niftycrash 1 1 416,0,0,@anujprajapati11,"#HDFCBank, #ICICIBank, #stockmarketcrash, #StockMarket, #stockmarketsindia, #stockmarketnews, #StockMarketTips, #banknifty, #Nifty50, #niftycrash"
#nifty50,MALLU AVARICE,2025-08-03T17:12:57.000Z,MALLU AVARICE @avarice_pleonxa · 10h CCL Products near ₹900 – Brewing a Real Rally to ₹1K+ ..!! #BreakoutStock #cclproducts #Tatamotors #stockmarketsindia #Nifty50 #niftycrash #niftysmallcap #midcap #StocksInFocus #stockmarketcrash 2 230,0,0,@avarice_pleonxa,"#BreakoutStock, #cclproducts, #Tatamotors, #stockmarketsindia, #Nifty50, #niftycrash, #niftysmallcap, #midcap, #StocksInFocus, #stockmarketcrash"
#nifty50,Abhiral Rai,2025-08-03T17:12:44.000Z,Abhiral Rai @optionadictbnf · 10h If 24400 is protected 24800 a pullback is expected it 24400 is not protected then 24200-24k  Good night   #Nifty50 2 205,0,0,@optionadictbnf,#Nifty50
#nifty50,PRATIK BANSODE,2025-08-03T17:10:08.000Z,"PRATIK BANSODE @PRATIKB80161086 · 10h The #DXY might have bottomed at the recent low of 96 and if it gets stronger then #USDINR might touch 90/91 levels !!!!  i.e 1 dollar=90 rupees #Dollar #Nifty50 #NiftyBank #currency Quote PRATIK BANSODE @PRATIKB80161086 · Apr 9, 2023 Formation of #headandshoulder pattern on U.S dollar index chart and also some news of alternative currency to #dollar shows some #bearishness in dollar This can drag the dollar to 95-94 odd levels A straight 10 points fall.... #USdollar  #USDINR  #niftybank #banks #nifty50 1 215",0,0,"@PRATIKB80161086, @PRATIKB80161086","#DXY, #USDINR, #Dollar, #Nifty50, #NiftyBank, #currency, #headandshoulder, #dollar, #bearishness, #USdollar, #USDINR, #niftybank, #banks, #nifty50"
#nifty50,Gaurav Singhania,2025-08-03T17:09:39.000Z,"Gaurav Singhania @Gauravtraderr · 10h Replying to  @Grewal988 Thanks veerji,all were waiting for #Nifty50 levels and you are in different mode,toh no one even sent message to you.Goodnight bhaiji 1 130",0,0,"@Gauravtraderr, @Grewal988",#Nifty50
#nifty50,TheNiftyMind - Rishabh Garg,2025-08-03T17:09:15.000Z,TheNiftyMind - Rishabh Garg @theniftymind · 10h Replying to  @theniftymind We have nailed the downside from 25400 to 24550 and I am in no rush to Go aggressively into the market.  The only thing that can accelerate this while movement to our first HTF target of 24050 would be some news. Maybe HIGH tariff  on India by chump.  #Nifty50 1 163,0,0,"@theniftymind, @theniftymind",#Nifty50
#nifty50,TheNiftyMind - Rishabh Garg,2025-08-03T17:09:14.000Z,"TheNiftyMind - Rishabh Garg @theniftymind · 10h Replying to  @theniftymind And if we fall down, I don't think that is gonna make money to anyone except seller.  Just check out the image to see how sidways was it in this range.  Bears & Bulls will fight again in this region.  #Nifty50 1 1 153",0,0,"@theniftymind, @theniftymind",#Nifty50
#nifty50,Harsh,2025-08-03T17:06:02.000Z,"Harsh @Harrshh9 · 10h Replying to  @karanz99  and  @Grewal988 Bhai share kar le mujhse #Nifty ka planningyaad rakh apna yaarana ok bhai,mai bhi lagu planning mai N.D ji help leta hu Goodnight bhai aur #Nifty50 tujhe bhai,ek time agar range mai agayi thokunga #Nifty50 ji apko 1 198",0,0,"@Harrshh9, @karanz99, @Grewal988","#Nifty, #Nifty50, #Nifty50"
#nifty50,The Option Mindset,2025-08-03T17:02:43.000Z,The Option Mindset @OptionMindset · 10h Interested in catching live market traps tomorrow?   Repost this  if you want to stay ahead of the game and spot the smartest plays as they happen!  #trading #Nifty50 149,0,0,@OptionMindset,"#trading, #Nifty50"
#nifty50,karan Gill,2025-08-03T17:02:28.000Z,"karan Gill @karanz99 · 10h Replying to  @Harrshh9  and  @Grewal988 Daal le bhai,utar gaya bhootSo jayu #Nifty50 ki planning hoga ab,market hours mai kaun karta hai.G.N Bhai 1 2 144",0,0,"@karanz99, @Harrshh9, @Grewal988",#Nifty50
#nifty50,BMSMONEY,2025-08-03T17:00:02.000Z,"BMSMONEY @BMS_MONEY · 10h Focused   Mutual Funds 1Y, 3Y, 5Y, 7Y, 10Y Return As of 1-Aug-2025     https://bmsmoney.com/eng/mutual-fund/top-performing-focussed-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank #niftyOptions #sensex #India #FIIs #DIIs 177",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank, #niftyOptions, #sensex, #India, #FIIs, #DIIs"
#nifty50,Harsh,2025-08-03T16:59:02.000Z,"Harsh @Harrshh9 · 10h Replying to  @Grewal988 Yeh thukega #nifty apna toh sab ko shubhratri,plan kar lo sab,kal up down thukega as per levels #Nifty50 bhai closing is important hai,toh dimag mat hi lagana mere circle wale bhai log thuk jayege,apna 50 lot okies hai,plan kar lo ab 2 234",0,0,"@Harrshh9, @Grewal988","#nifty, #Nifty50"
#nifty50,Sanyam Vaish,2025-08-03T16:57:21.000Z,Sanyam Vaish @Sanyamvaish · 10h How to be a successful trader  #GIFTNIFTY #stockmarketsindia #stockmarketcrash #Nifty50 522,0,0,@Sanyamvaish,"#GIFTNIFTY, #stockmarketsindia, #stockmarketcrash, #Nifty50"
#nifty50,Master FinTax,2025-08-03T16:56:11.000Z,Master FinTax @not_meStock · 10h #tax #Nifty50 #banknifty #stock #finance #ca #cacscma #finology #reality 2 136,0,0,@not_meStock,"#tax, #Nifty50, #banknifty, #stock, #finance, #ca, #cacscma, #finology, #reality"
#nifty50,Komal Securities..,2025-08-03T16:52:45.000Z,"Komal Securities.. @KomalSecurities · 10h After #QuantMutualFund front running scam, now Ex Axis mutual fund manager #VireshJoshi caught worth of 2,00,000 cr. front running case.  That's why you should not trust blindly #MutualFundsSahiHai slogan.  #Komalsecurities  #StockMarket #AxisMutualFundScam #Nse #Nifty50 #Equity. 1 3 4 415",0,0,@KomalSecurities,"#QuantMutualFund, #VireshJoshi, #MutualFundsSahiHai, #Komalsecurities, #StockMarket, #AxisMutualFundScam, #Nse, #Nifty50, #Equity"
#nifty50,Sharma,2025-08-03T16:51:19.000Z,Sharma @financehere_ · 10h 5 Best Long Term SIP Stocks   These are the stocks with regulatory moat for Long Term SIP (20 Years + Investors )   5 Stocks Discussed  >CDSL  >KFintech  >CAMS  >MCX  >BSE   Next addition could be NSDL  #investing #Nifty50 1 251,0,0,@financehere_,"#investing, #Nifty50"
#nifty50,karan Gill,2025-08-03T16:46:49.000Z,"karan Gill @karanz99 · 11h Replying to  @Grewal988 Yeh sahi mai upar ko na thuk jaye #Nifty50 ki jai ho,center mai fass gayi #nifty 500 up or 500 points down,apna toh sirf 25% long then tuesday dekhenge bhai log [for my circle] 3 239",0,0,"@karanz99, @Grewal988","#Nifty50, #nifty"
#nifty50,Komal Securities..,2025-08-03T16:45:17.000Z,"Komal Securities.. @KomalSecurities · 11h If you want to create wealth into stock market then first learn to earn more than your basic needs and expenses, and then think about stock market investing as investing only such amount which you actually don't need in next 4-5 yrs.  #Komalsecurities #Investing #Nifty50 #Nse. 1 1 3 334",0,0,@KomalSecurities,"#Komalsecurities, #Investing, #Nifty50, #Nse"
#nifty50,Vipin Gupta,2025-08-03T16:43:57.000Z,BULL BEAR MINDSET Vipin Gupta @Vipster007 · Admin · 11h THIS IS MY PLAN - CAN YOU FOLLOW IT Bookmark I Share I Like I Follow #bullbearmindset  NIFTY - I don't mind if you are planning to FALL My PLAN is to buy you 25% at every SUPPORT #Nifty50 #wisetrading #PositiveVibesOnly 1 402,0,0,@Vipster007,"#bullbearmindset, #Nifty50, #wisetrading, #PositiveVibesOnly"
#nifty50,Range Ripper,2025-08-03T16:41:10.000Z,"Range Ripper @RangeRipper · 11h  Stock Market Highlights | August 3, 2025 From stock splits to major acquisitions — here’s your power-packed recap every investor should know  #StockMarketIndia #Nifty50 #StocksToWatch #Investing #RangeRipper 1 182",0,0,@RangeRipper,"#StockMarketIndia, #Nifty50, #StocksToWatch, #Investing, #RangeRipper"
#nifty50,Invest Inc.,2025-08-03T16:38:46.000Z,Invest Inc. @investincfin · 11h #TARIL   Revenue Guidance is for 50%+ Growth over the next few years  Current PE is 60  Transmission & Distribution sector is facing major tailwinds.  TARIL is a good bet if valuations cool down to PE of 40.  Can give opportunity to many buyers.  #Nifty50 #nifty 6 377,0,0,@investincfin,"#TARIL, #Nifty50, #nifty"
#nifty50,Jamiul | Trading & Investing,2025-08-03T16:34:18.000Z,"Jamiul | Trading & Investing @thejamiul1 · 11h How I made +5,000 rupees Profit Today   #TradingJourney #Profit #StockMarket #stockmarketsindia #Nifty50 #niftycrash The media could not be played. Reload 1 141",0,0,@thejamiul1,"#TradingJourney, #Profit, #StockMarket, #stockmarketsindia, #Nifty50, #niftycrash"
#nifty50,BMSMONEY,2025-08-03T16:30:00.000Z,"BMSMONEY @BMS_MONEY · 11h Flexi   Cap Mutual Funds 1Y, 3Y, 5Y, 7Y, 10Y Return As of 1-Aug-2025       https://bmsmoney.com/eng/mutual-fund/top-performing-flexi-cap-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank #niftyOptions #sensex #India #FIIs #DIIs 176",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank, #niftyOptions, #sensex, #India, #FIIs, #DIIs"
#nifty50,GREWAL,2025-08-03T16:29:06.000Z,"GREWAL @Grewal988 · 11h #Nifty levels #intraday/sessions #Nifty50 @ 24565  Buy-24300-24410   Kp s.l-24280 Brkdwn blw-24260 Tgt @ 24050  Sel-24740-24820 Kp s.l-24840 Brkout abv-24851 Tgt-25060 Again big range 24k-25k Strictly for those who trade with me/Safe traders pls wait,No view #stocks r gud Quote GREWAL @Grewal988 · Jul 31 #Nifty buy/sell levels 31st #intraday #NIFTY @ 24855 Buy @   24650/70-24730 Kp s.l @ 24600 Brkdwn blw 24580 Tgt @ 24480  Sell @ 24980-25040 Kp s.l @ 25050 Brkout abov 25060 Tgt @ 25240  For those who trade with me.. x.com/Grewal988/stat… 4 5 18 463",0,0,"@Grewal988, @Grewal988","#Nifty, #intraday, #Nifty50, #stocks, #Nifty, #intraday, #NIFTY"
#nifty50,Range Ripper,2025-08-03T16:27:07.000Z,Range Ripper @RangeRipper · 11h Replying to  @RangeRipper  Market Outlook:  Short-term correction seen  Technical support zones intact  Possibility of stabilization or upward breakout this week  Stay calm — sentiment is still strong #Nifty50 #Sensex #MarketUpdate 1 144,0,0,"@RangeRipper, @RangeRipper","#Nifty50, #Sensex, #MarketUpdate"
#nifty50,Range Ripper,2025-08-03T16:27:01.000Z,"Range Ripper @RangeRipper · 11h  Massive Stock Market Update | Mining, Tech & Policy Moves  As of August 3, 2025, big shifts are brewing in India’s markets — from mining reforms to tech exports. Here's everything you must know before Monday  #StockMarket #Nifty50 #Vedanta #AppleIndia #InvestSmart 1 1 233",0,0,@RangeRipper,"#StockMarket, #Nifty50, #Vedanta, #AppleIndia, #InvestSmart"
#nifty50,The Option Mindset,2025-08-03T16:26:11.000Z,"The Option Mindset @OptionMindset · 11h Nifty Outlook:  Last Friday’s close: 24,565.  Expecting a possible gap down on Monday, with selling pressure likely to continue. Watch 24,650 as a strong resistance.  How are you preparing for tomorrow’s open? Staying short, waiting for a bounce, or something else?  #Nifty50 Show more 1 1 438",0,0,@OptionMindset,#Nifty50
#nifty50,JDM TRADER,2025-08-03T16:18:30.000Z,JDM TRADER @JDMTRADERS · 11h #nelcast Nelcast limited  #StockMarket  #Nifty50 #nifty 246,0,0,@JDMTRADERS,"#nelcast, #StockMarket, #Nifty50, #nifty"
#nifty50,Manu Vatayan,2025-08-03T16:14:55.000Z,Manu Vatayan @Todaysnotes1 · 11h #Nifty50 now at 21.7   Nifty 50 Historical Avg PE is below now across all time frames.  @ishmohit1   @soicfinance 1 196,0,0,"@Todaysnotes1, @ishmohit1, @soicfinance",#Nifty50
#nifty50,Sanjay Jha,2025-08-03T16:08:59.000Z,"Sanjay Jha @imSanjayJha · 11h #Nifty50 Quote AR WEALTH BRIDGE  @Amalraj2020 · 16h Currently  : FII Index Long : 8.6%                    FII Index Short : 91.4% Its the Highest ever short by FII  On March 29th 2023  FII 9% long : 91% short, what's happens next is     Be ready for Biggest Rally in #Nifty  @nishkumar1977 @Nigel__DSouza @TrendonomicsHD 162",0,0,"@imSanjayJha, @Amalraj2020, @nishkumar1977, @Nigel__DSouza, @TrendonomicsHD","#Nifty50, #Nifty"
#nifty50,Gain Pro,2025-08-03T16:08:35.000Z,"Gain Pro @Narain_guru · 11h #Nifty50  Levels to watch , where to take entry , will post at 9.30 am tomorrow with charts 2 198",0,0,@Narain_guru,#Nifty50
#nifty50,amit,2025-08-03T16:05:47.000Z,"amit @Amitrjit2002 · 11h Elliott Wave Analysis of Nifty 50 (Weekly Time Frame)Nifty 50 Elliott Wave Update: Likely in Wave 4 correction, target: 22,133–23,250 by Oct-Nov '25. Expect a bounce to 24,000–25,956 by Dec. Key supports: 24,580, 24,000. Resistance: 24,900–25,200. #Nifty50 #ElliottWave #grok 165",0,0,@Amitrjit2002,"#Nifty50, #ElliottWave, #grok"
#nifty50,Marketcoder,2025-08-03T16:04:39.000Z,Marketcoder @jgvl86 · 11h Want a tool that predicts if tomorrow's nifty is consolidating or a trend day? #Nifty50 #TradingTips yes no 13 votes · 12 hours left 208,0,0,@jgvl86,"#Nifty50, #TradingTips"
#nifty50,kuldip,2025-08-03T16:03:16.000Z,kuldip @StrongBreakOut · 11h JULY P&L 188000 Rs.  From #optionbuying #optionstrading   Join FREE TELEGRAM  #nifty #nifty50 #btst #intraday #nse #bse  #intradaytrading #stocks #stock #finnifty #sensex  #banknifty #StockMarket 454,0,0,@StrongBreakOut,"#optionbuying, #optionstrading, #nifty, #nifty50, #btst, #intraday, #nse, #bse, #intradaytrading, #stocks, #stock, #finnifty, #sensex, #banknifty, #StockMarket"
#nifty50,Lavesh ᯅ,2025-08-03T16:02:48.000Z,Lavesh ᯅ @LaveshMeena17 · 11h #Nifty50 24470 ke niche nhi jana chaiye this is working as a support   #stockmarketsindia 124,0,0,@LaveshMeena17,"#Nifty50, #stockmarketsindia"
#nifty50,BMSMONEY,2025-08-03T16:00:00.000Z,"BMSMONEY @BMS_MONEY · 11h ELSS   (Tax Saving) Mutual Funds 1Y, 3Y, 5Y, 7Y, 10Y Return As of 1-Aug-2025       https://bmsmoney.com/eng/mutual-fund/top-performing-elss-tax-saving-Fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank #niftyOptions #sensex #India #FIIs #DIIs 168",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank, #niftyOptions, #sensex, #India, #FIIs, #DIIs"
#nifty50,Rajni Krishan $ The SL Trailers $,2025-08-03T15:58:35.000Z,"Rajni Krishan $ The SL Trailers $ @SL_Trailer · 11h That's my style where I am good.  1. Buy stocks positionally for decent gains  2. Exit quickly with a small loss if the Trade does not work!!!  Of course, markets have to be kind to you for all this to work  Also you can   #StockMarket #stocktobuy #StockToWatch #Nifty50 #stocks 122",0,0,@SL_Trailer,"#StockMarket, #stocktobuy, #StockToWatch, #Nifty50, #stocks"
#nifty50,Neha Kulkarni,2025-08-03T15:49:48.000Z,Neha Kulkarni @NehaKul58624833 · 11h Nifty and Bank Nifty Options High accuracy Join my Telegram channel free tips and tricks  http://t.me/OptionTradingAngel…   #Nifty #ShareMarket #BankNifty #StockMarketIndia #OptionsTrading  #StockMarket #Nifty50  #TradingTips #BankNiftyOptions #IntradayTrading #OptionBuying 314,0,0,@NehaKul58624833,"#Nifty, #ShareMarket, #BankNifty, #StockMarketIndia, #OptionsTrading, #StockMarket, #Nifty50, #TradingTips, #BankNiftyOptions, #IntradayTrading, #OptionBuying"
#nifty50,Veteran Chartist,2025-08-03T15:44:15.000Z,Veteran Chartist @Eliteswing02 · 12h https://economictimes.indiatimes.com/industry/cons-products/electronics/indian-semicon-market-may-grow-over-two-fold-to-rs-9-6-lakh-cr-by-2030/articleshow/123077620.cms?from=mdr…   #Nifty #Nifty50 #NIFTYIT #semiconductors #niftyfuture #NiftyBank #Nifty500 #StockMarketUpdate #stockmarketnews #hcltech #dixontech #tataelxsi Quote Veteran Chartist @Eliteswing02 · Jun 18 Top Semiconductor Stocks in India with High Potential  1. HCL Tech.   2. Vedanta  3. BEL  4. Dixon Tech.  5. Tata Elxsi  6. CG Power  7. Moschip Tech.  8. MIC Electronics.  #Sensex #FASTag #NIFTYFUTURE #niftyfmcg #Semiconductors 3 434,0,0,"@Eliteswing02, @Eliteswing02","#Nifty, #Nifty50, #NIFTYIT, #semiconductors, #niftyfuture, #NiftyBank, #Nifty500, #StockMarketUpdate, #stockmarketnews, #hcltech, #dixontech, #tataelxsi, #Sensex, #FASTag, #NIFTYFUTURE, #niftyfmcg, #Semiconductors"
#nifty50,GK@698,2025-08-03T15:30:47.000Z,GK@698 @gag_kal · 12h #Nifty #Nifty50 #stockmarketindia  Sell on rise this week   Range 24865-24445 BRK on upside cud c test of 24965-25065 BRK on downside cud c test of 24345-24225-24155  Bias tomorrow sell on rise  Key ranges  Upr 24615-685-755 Lwr 24500-24445-24345   Baaki... 3 351,0,0,"@698, @gag_kal","#Nifty, #Nifty50, #stockmarketindia"
#nifty50,Chart Analysis by Santhosh Muthukumaran ,2025-08-03T15:30:02.000Z,"Investing in Stock Market Chart Analysis by Santhosh Muthukumaran  @ChartAtlas · 12h Dr. Lal PathLabs – #LALPATHLAB - Monthly  - CMP 3177  ➔ Round cup base formation. ➔ Target around 4000 (which is a 26% gain  from current price). ➔ Rising 21 EMA (orange). ➔ RSI peaking above 60, confirming momentum on the upside.  #stockmarket #nifty #nifty50 Show more Aksel Kibar, CMT and Jake Wujastyk 5 398",0,0,@ChartAtlas,"#LALPATHLAB, #stockmarket, #nifty, #nifty50"
#nifty50,BMSMONEY,2025-08-03T15:30:00.000Z,"BMSMONEY @BMS_MONEY · 12h Corporate   Bond Mutual Funds 1Y, 3Y, 5Y, 7Y, 10Y Return As of 1-Aug-2025       https://bmsmoney.com/eng/mutual-fund/top-performing-corporate-bond-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank #niftyOptions #sensex #India #FIIs #DIIs 169",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank, #niftyOptions, #sensex, #India, #FIIs, #DIIs"
#nifty50,Deepak Option Trader(D.O.T),2025-08-03T15:22:35.000Z,Deepak Option Trader(D.O.T) @OptiontraderDK · 12h Tmrw I see buy on every dip...  Important support area 24466/24385...  Market may try to close in green tmrw   Disclaimer - just my personal view.  Stay tuned and   Do follow  #stockmarketcrash #StockMarket #nifty50 #nifty #herozero #sensex #banknifty #niftycrash 4 542,0,0,@OptiontraderDK,"#stockmarketcrash, #StockMarket, #nifty50, #nifty, #herozero, #sensex, #banknifty, #niftycrash"
#nifty50,Chart Analysis by Santhosh Muthukumaran ,2025-08-03T15:21:02.000Z,"Investing in Stock Market Chart Analysis by Santhosh Muthukumaran  @ChartAtlas · 12h Dixon Technologies – #DIXON - Daily  - CMP 16848  ➔ Price near breakout levels of the round base formation. ➔ Watch for positive crossover between the 144 SMA (red) and 233 SMA (green). ➔ RSI surging above 60, confirming momentum on the upside.  #stockmarket #nifty #nifty50 Show more Aksel Kibar, CMT and Jake Wujastyk 1 1 7 441",0,0,@ChartAtlas,"#DIXON, #stockmarket, #nifty, #nifty50"
#nifty50,Trade With Akshat,2025-08-03T15:17:29.000Z,Trade With Akshat @tradewithakshat · 12h #NIFTY   Currently trading at important support zone on daily time frame.  Best area is 24000 vala demand zone.  Chances yahi hai kii support break kar kai nichee 24000 tak aayega fir we can expect new ATH.  #StockMarket #stockmarketsindia #stockmarketcrash #Nifty #Nifty50 4 11 1.1K,0,0,@tradewithakshat,"#NIFTY, #StockMarket, #stockmarketsindia, #stockmarketcrash, #Nifty, #Nifty50"
#nifty50,Perfect Swing,2025-08-03T15:16:40.000Z,Perfect Swing @perfectswing12 · 12h  Index Alert! Big moves on the horizon? Here’s today’s analysis   1. #Nifty50 (w) 1 4 718,0,0,@perfectswing12,#Nifty50
#nifty50,Mukesh Kompala,2025-08-03T15:12:12.000Z,"Mukesh Kompala @MukeshKompala · 12h Replying to  @MukeshKompala Who want trail for Monday to Friday , DM me.   I will give 1 week for free.  #Nifty  #Nifty50 #niftyfuture  #banknifty #sensex 22 2 17 1.4K",0,0,"@MukeshKompala, @MukeshKompala","#Nifty, #Nifty50, #niftyfuture, #banknifty, #sensex"
#nifty50,Aanuj Yadav,2025-08-03T15:11:29.000Z,Aanuj Yadav @AanujYadav5 · 12h Nifty View 7th August  Support 24500-24450 Resistance 24750-24800-24930 #fii #dii #nifty #nifty50  Important date for upcoming week #4thAug #7thAug #8thAug #11thAug 1 1 195,0,0,@AanujYadav5,"#fii, #dii, #nifty, #nifty50, #4thAug, #7thAug, #8thAug, #11thAug"
